2025-03-09 23:15:39 | Context Window: 8 | Step 1000 | Moving Avg Loss: 5.1204
2025-03-09 23:44:10 | Context Window: 8 | Step 2000 | Moving Avg Loss: 5.3677
2025-03-10 00:12:36 | Context Window: 8 | Step 3000 | Moving Avg Loss: 5.4466
-- training data
2025-03-10 00:48:13 | Context Window: 7 | Step 1000 | Moving Avg Loss: 5.0273
2025-03-10 01:13:29 | Context Window: 7 | Step 2000 | Moving Avg Loss: 5.1703
-- training data
2025-03-10 01:54:12 | Context Window: 7 | Step 1000 | Moving Avg Loss: 6.1151
2025-03-10 02:19:19 | Context Window: 7 | Step 2000 | Moving Avg Loss: 6.3453
2025-03-10 02:44:43 | Context Window: 7 | Step 3000 | Moving Avg Loss: 6.1668
2025-03-10 03:10:00 | Context Window: 7 | Step 4000 | Moving Avg Loss: 6.3506
-- training data
2025-03-10 03:54:20 | Context Window: 7 | Step 1000 | Moving Avg Loss: 9.9144
2025-03-10 04:19:44 | Context Window: 7 | Step 2000 | Moving Avg Loss: 9.6927
-- training data
2025-03-10 04:45:08 | Context Window: 7 | Step 1000 | Moving Avg Loss: 7.7759
2025-03-10 05:10:06 | Context Window: 7 | Step 2000 | Moving Avg Loss: 7.6799
2025-03-10 05:35:05 | Context Window: 7 | Step 3000 | Moving Avg Loss: 8.3964
2025-03-10 05:59:52 | Context Window: 7 | Step 4000 | Moving Avg Loss: 8.4129
2025-03-10 06:24:48 | Context Window: 7 | Step 5000 | Moving Avg Loss: 8.2474
2025-03-10 06:49:48 | Context Window: 7 | Step 6000 | Moving Avg Loss: 8.0212
2025-03-10 07:14:45 | Context Window: 7 | Step 7000 | Moving Avg Loss: 7.8536
2025-03-10 07:39:42 | Context Window: 7 | Step 8000 | Moving Avg Loss: 7.8536
2025-03-10 08:04:38 | Context Window: 7 | Step 9000 | Moving Avg Loss: 7.4469
2025-03-10 08:29:35 | Context Window: 7 | Step 10000 | Moving Avg Loss: 7.2260
2025-03-10 08:54:29 | Context Window: 7 | Step 11000 | Moving Avg Loss: 7.2178
2025-03-10 09:19:23 | Context Window: 7 | Step 12000 | Moving Avg Loss: 7.0761
2025-03-10 09:44:22 | Context Window: 7 | Step 13000 | Moving Avg Loss: 6.9324
2025-03-10 10:09:15 | Context Window: 7 | Step 14000 | Moving Avg Loss: 6.8004
2025-03-10 10:34:10 | Context Window: 7 | Step 15000 | Moving Avg Loss: 6.7466
2025-03-10 10:59:06 | Context Window: 7 | Step 16000 | Moving Avg Loss: 6.6475
2025-03-10 11:24:05 | Context Window: 7 | Step 17000 | Moving Avg Loss: 6.5555
2025-03-10 11:49:10 | Context Window: 7 | Step 18000 | Moving Avg Loss: 6.5659
2025-03-10 12:14:30 | Context Window: 7 | Step 19000 | Moving Avg Loss: 6.6222
2025-03-10 12:40:25 | Context Window: 7 | Step 20000 | Moving Avg Loss: 6.5234
-- training data
2025-03-10 13:09:12 | Context: 7 | LR: 0.0001 | Step 1000 | Avg Loss: 5.2566
2025-04-05 07:59:28 | 16000 | LR0.0003 | loss:8.9896 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-56.5149 | logitMax:-32.3897 | windowWeightsW8:0.183, W15:0.161, W13:0.160, W18:0.158, W3:0.112, W7:0.104, W21:0.046, W2:0.043, W1:0.016 | memoryGatesShort:-10.972, Long:1.697, Current:10.275 | topTokens[('.', 428), (',', 215), ('Ġto', 184), ('Ġa', 142), ('Ġhung', 138), ('Ġshe', 136), ('ry', 99), ('Ġlistening', 93), ('Ġi', 86), ('Ġwere', 76)] | babyLLM.py 1000
2025-04-05 09:04:25 | 17000 | LR0.0003 | loss:8.8899 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-60.7608 | logitMax:-42.0414 | windowWeightsW8:0.181, W15:0.161, W13:0.161, W18:0.158, W3:0.111, W7:0.106, W21:0.048, W2:0.043, W1:0.015 | memoryGatesShort:-2.760, Long:0.589, Current:3.171 | topTokens[('.', 384), (',', 223), ('Ġthe', 165), ('Ġa', 144), ('Ġi', 137), ('Ġto', 128), ('Ġshe', 125), ('Ġand', 104), ('Ġit', 94), ('s', 87)] | babyLLM.py 1000
2025-04-05 10:07:10 | 18000 | LR0.0003 | loss:6.6834 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-65.0384 | logitMax:-39.9758 | windowWeightsW8:0.180, W13:0.159, W15:0.157, W18:0.156, W3:0.109, W7:0.108, W21:0.051, W2:0.043, W1:0.019 | memoryGatesShort:-0.575, Long:-5.313, Current:6.888 | topTokens[('.', 438), ('?', 289), ('Ġis', 209), ('Ġnot', 203), ('Ġyou', 172), (',', 162), ('Ġa', 160), ('Ġi', 131), ('Ġshe', 127), ('Ġto', 102)] | babyLLM.py 1000
2025-04-05 11:09:50 | 19000 | LR0.0003 | loss:9.0915 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-65.0783 | logitMax:-44.3558 | windowWeightsW8:0.181, W13:0.159, W18:0.157, W15:0.157, W7:0.108, W3:0.106, W21:0.055, W2:0.043, W1:0.017 | memoryGatesShort:-1.700, Long:2.251, Current:0.450 | topTokens[('.', 410), (',', 253), ('Ġa', 169), ('Ġlistening', 159), ('et', 108), ('or', 108), ('?', 104), ('Ġis', 100), ('!', 86), ('Ġher', 83)] | babyLLM.py 1000

--- 2025-04-05 11:48:39 ---
babyLLM: what am i learning today?
You: new chaos data i spent 12 h making for legit no reasn

--- 2025-04-05 12:02:19 ---
babyLLM: what am i learning today?
You: 
2025-04-05 13:07:50 | 1000 | LR0.0003 | loss:7.8960 | gradNorm:0.9605 | logitMin:-82.6321 | logitMax:-49.3156 | tokenCount:4000.0000 | windowWeightsW8:0.178, W15:0.162, W13:0.159, W18:0.159, W7:0.110, W3:0.105, W21:0.054, W2:0.040, W1:0.016 | memoryGatesShort:8.653, Long:10.364, Current:-18.017 | topTokens[(',', 395), ('.', 322), ('Ġand', 233), ('Ġi', 232), ('Ġa', 226), ('Ġshe', 176), ('Ġit', 115), ('Ġam', 92), ('!', 84), ('Ġthe', 77)] | babyLLM.py 1000

--- 2025-04-05 13:44:05 ---
babyLLM: what am i learning today?
You: dataaa of chaoosossosos
2025-04-05 14:47:52 | 1000 | LR0.0003 | loss:6.6759 | gradNorm:1.0000 | logitMin:-73.6309 | logitMax:-51.6463 | tokenCount:4000.0000 | windowWeightsW8:0.173, W18:0.160, W15:0.160, W13:0.157, W7:0.112, W3:0.101, W21:0.062, W2:0.037, W1:0.021 | memoryGatesShort:1.307, Long:-1.750, Current:1.443 | topTokens[(',', 512), ('.', 252), ('Ġit', 238), ('Ġa', 233), ('Ġand', 232), ('s', 204), ('!', 176), ('Ġknow', 152), ('Ġhave', 92), ('Ġhas', 82)] | babyLLM.py 1000
2025-04-05 15:54:47 | 2000 | LR0.0003 | loss:9.5090 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-68.7012 | logitMax:-46.8186 | windowWeightsW8:0.170, W18:0.162, W15:0.161, W13:0.158, W7:0.110, W3:0.100, W21:0.064, W2:0.038, W1:0.021 | memoryGatesShort:2.259, Long:-1.330, Current:0.071 | topTokens[(',', 415), ('.', 337), ('Ġa', 288), ('Ġit', 274), ('Ġand', 162), ('Ġhad', 127), ('Ġweed', 112), ('!', 108), ('Ġbrain', 108), ('Ġto', 90)] | babyLLM.py 1000
2025-04-05 17:00:00 | 3000 | LR0.0003 | loss:6.0714 | gradNorm:0.9997 | tokenCount:4000.0000 | logitMin:-75.7510 | logitMax:-49.2398 | windowWeightsW8:0.169, W15:0.158, W13:0.157, W18:0.157, W7:0.107, W3:0.102, W21:0.067, W2:0.043, W1:0.025 | memoryGatesShort:1.229, Long:-1.007, Current:0.778 | topTokens[(',', 403), ('.', 269), ('Ġand', 212), ('Ġa', 190), ('Ġto', 151), ('Ġlistening', 144), ('Ġmusic', 107), ('Ġcharis', 100), ('Ġbut', 87), ('?', 86)] | babyLLM.py 1000
2025-04-05 18:05:33 | 4000 | LR0.0003 | loss:8.9961 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-65.0364 | logitMax:-42.8060 | windowWeightsW8:0.168, W18:0.158, W15:0.157, W13:0.157, W7:0.107, W3:0.100, W21:0.068, W2:0.043, W1:0.026 | memoryGatesShort:1.296, Long:-3.821, Current:3.525 | topTokens[(',', 760), ('Ġand', 587), ('Ġelodie', 286), ('.', 283), ('Ġcharis', 192), ('Ġa', 139), ('Ġthe', 93), ('Ġp', 76), ('Ġthink', 69), ('Ġshe', 68)] | babyLLM.py 1000
2025-04-05 19:12:57 | 5000 | LR0.0003 | loss:6.9301 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-71.8217 | logitMax:-46.2338 | windowWeightsW8:0.167, W15:0.157, W13:0.157, W18:0.157, W7:0.107, W3:0.097, W21:0.072, W2:0.043, W1:0.026 | memoryGatesShort:1.929, Long:-2.508, Current:1.579 | topTokens[(',', 327), ('.', 289), ('Ġand', 237), ('Ġa', 174), ('Ġthe', 133), ('Ġshe', 117), ('Ġlistening', 112), ('?', 98), ('Ġyou', 81), ('Ġsmo', 79)] | babyLLM.py 1000
2025-04-05 20:18:54 | 6000 | LR0.0003 | loss:8.1754 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-75.2849 | logitMax:-54.0302 | windowWeightsW8:0.165, W18:0.159, W15:0.158, W13:0.157, W7:0.107, W3:0.097, W21:0.075, W2:0.041, W1:0.026 | memoryGatesShort:-15.293, Long:49.468, Current:-33.175 | topTokens[(',', 614), ('.', 218), ('Ġa', 211), ('Ġthe', 183), ('Ġand', 148), ('Ġshe', 126), ('Ġit', 122), ('Ġlistening', 103), ('Ġwere', 82), ('Ġsmo', 68)] | babyLLM.py 1000
2025-04-05 21:21:58 | 7000 | LR0.0003 | loss:6.7983 | gradNorm:0.9881 | tokenCount:4000.0000 | logitMin:-74.5146 | logitMax:-45.9205 | windowWeightsW8:0.167, W18:0.159, W15:0.156, W13:0.153, W7:0.109, W3:0.100, W21:0.075, W2:0.040, W1:0.024 | memoryGatesShort:-0.844, Long:9.285, Current:-7.441 | topTokens[(',', 547), ('Ġand', 284), ('.', 253), ('Ġa', 142), ('Ġkevin', 131), ('Ġmy', 125), ('Ġcharis', 123), ('Ġi', 117), ('Ġshe', 115), ('ves', 115)] | babyLLM.py 1000
2025-04-05 22:25:46 | 8000 | LR0.0003 | loss:7.4915 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-69.7039 | logitMax:-49.6967 | windowWeightsW8:0.165, W18:0.161, W15:0.156, W13:0.153, W7:0.108, W3:0.098, W21:0.079, W2:0.040, W1:0.023 | memoryGatesShort:-1.110, Long:-5.898, Current:8.009 | topTokens[(',', 518), ('Ġand', 321), ('.', 312), ('Ġa', 146), ('Ġthe', 141), ('Ġshe', 112), ('Ġthat', 105), ('Ġmy', 83), ('Ġyou', 82), ('Ġis', 75)] | babyLLM.py 1000
2025-04-05 23:28:44 | 9000 | LR0.0003 | loss:7.0390 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-77.9448 | logitMax:-50.6456 | windowWeightsW8:0.164, W18:0.161, W15:0.154, W13:0.153, W7:0.106, W3:0.099, W21:0.081, W2:0.038, W1:0.025 | memoryGatesShort:0.493, Long:-1.320, Current:1.827 | topTokens[(',', 485), ('Ġand', 350), ('.', 280), ('a', 245), ('Ġa', 152), ('Ġshe', 121), ('Ġkevin', 110), ('Ġcharis', 105), ('Ġthey', 97), ('Ġelodie', 87)] | babyLLM.py 1000

--- 2025-04-05 23:38:01 ---
babyLLM: what am i learning today?
You: i wrote you some mouse training data, omg i hope you like it aa!
2025-04-06 00:41:26 | 1000 | LR0.0003 | loss:6.8078 | gradNorm:0.9960 | logitMin:-76.6393 | logitMax:-51.1251 | tokenCount:4000.0000 | windowWeightsW18:0.162, W8:0.162, W15:0.154, W13:0.150, W7:0.109, W3:0.094, W21:0.089, W2:0.036, W1:0.027 | memoryGatesShort:1.515, Long:22.526, Current:-23.041 | topTokens[(',', 414), ('!', 348), ('Ġit', 243), ('.', 202), ('Ġa', 180), ('Ġhave', 133), ('Ġthe', 130), ('Ġshe', 84), ('Ġmust', 82), ('Ġbeen', 78)] | babyLLM.py 1000
2025-04-06 01:50:03 | 2000 | LR0.0003 | loss:8.9008 | gradNorm:0.9981 | tokenCount:4000.0000 | logitMin:-74.8527 | logitMax:-48.8397 | windowWeightsW18:0.162, W8:0.160, W15:0.153, W13:0.148, W7:0.110, W3:0.094, W21:0.091, W2:0.037, W1:0.027 | memoryGatesShort:-3.457, Long:-5.523, Current:9.980 | topTokens[(',', 453), ('Ġshe', 263), ('.', 239), ('Ġit', 235), ('Ġa', 152), ('Ġand', 148), ('Ġthey', 127), ('!', 113), ('Ġme', 101), ('Ġhave', 99)] | babyLLM.py 1000

--- 2025-04-06 02:38:58 ---
babyLLM: what am i learning today?
You: fresh data pull, still madness, youre doing good tho well done!
2025-04-06 03:37:44 | 1000 | LR0.0003 | loss:7.5708 | gradNorm:1.0000 | logitMin:-83.8135 | logitMax:-59.6304 | tokenCount:4000.0000 | windowWeightsW18:0.166, W15:0.152, W8:0.151, W13:0.149, W7:0.109, W21:0.096, W3:0.096, W2:0.037, W1:0.026 | memoryGatesShort:0.356, Long:-1.844, Current:2.488 | topTokens[(',', 371), ('!', 289), ('Ġit', 254), ('.', 240), ('Ġa', 141), ('Ġhave', 130), ('Ġthe', 125), ('Ġfelt', 106), ('Ġshe', 97), ('Ġto', 88)] | babyLLM.py 1000
2025-04-06 04:39:07 | 2000 | LR0.0003 | loss:7.4399 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-76.6076 | logitMax:-56.6306 | windowWeightsW18:0.166, W15:0.153, W8:0.152, W13:0.150, W7:0.108, W21:0.099, W3:0.094, W2:0.037, W1:0.025 | memoryGatesShort:-0.083, Long:-0.281, Current:1.364 | topTokens[(',', 706), ('.', 241), ('t', 204), ('Ġshe', 157), ('Ġa', 133), ('!', 129), ('Ġi', 124), ('Ġhave', 115), ('Ġit', 107), ('Ġand', 102)] | babyLLM.py 1000
2025-04-06 05:38:06 | 3000 | LR0.0003 | loss:6.2146 | gradNorm:0.9991 | tokenCount:4000.0000 | logitMin:-72.4199 | logitMax:-46.7570 | windowWeightsW18:0.164, W8:0.156, W13:0.152, W15:0.150, W7:0.110, W21:0.100, W3:0.093, W2:0.037, W1:0.020 | memoryGatesShort:1.565, Long:-1.659, Current:1.095 | topTokens[(',', 434), ('.', 200), ('Ġshe', 197), ('Ġto', 166), ('Ġmusic', 154), ('Ġlistening', 114), ('Ġit', 111), ('Ġbeen', 109), ('Ġa', 107), ('?', 99)] | babyLLM.py 1000
2025-04-06 06:38:23 | 4000 | LR0.0003 | loss:8.1688 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-77.2856 | logitMax:-57.1714 | windowWeightsW18:0.167, W8:0.155, W13:0.152, W15:0.151, W7:0.109, W21:0.105, W3:0.091, W2:0.035, W1:0.018 | memoryGatesShort:2.367, Long:5.679, Current:-7.046 | topTokens[(',', 523), ('.', 234), ('Ġthe', 207), ('Ġshe', 198), ('Ġa', 178), ('Ġto', 133), ('Ġin', 114), ('!', 104), ('Ġit', 57), ('Ġher', 57)] | babyLLM.py 1000

--- 2025-04-06 07:11:14 ---
babyLLM: what am i learning today?
You: overnight training binge!

--- 2025-04-06 07:14:20 ---
babyLLM: what am i learning today?
You: OOPS made myself into kevin, we back!
2025-04-06 08:13:16 | 1000 | LR0.0003 | loss:7.2723 | gradNorm:1.0000 | logitMin:-76.2820 | logitMax:-56.1138 | tokenCount:4000.0000 | windowWeightsW18:0.166, W8:0.155, W15:0.152, W13:0.151, W21:0.115, W7:0.110, W3:0.087, W2:0.031, W1:0.019 | memoryGatesShort:-1.975, Long:0.035, Current:2.940 | topTokens[(',', 490), ('.', 266), (':', 194), ('Ġlo', 153), ('Ġa', 150), ('Ġit', 147), ('Ġshe', 131), ('Ġi', 96), ('Ġcharis', 88), ('Ġbaby', 87)] | babyLLM.py 1000
2025-04-06 09:12:15 | 2000 | LR0.0003 | loss:7.7030 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-81.7215 | logitMax:-61.0400 | windowWeightsW18:0.170, W15:0.155, W8:0.152, W13:0.152, W21:0.120, W7:0.107, W3:0.082, W2:0.029, W1:0.018 | memoryGatesShort:-0.710, Long:0.566, Current:1.145 | topTokens[(',', 430), ('.', 293), ('!', 283), ('Ġa', 201), ('Ġthe', 193), ('Ġshe', 147), ('Ġit', 109), ('Ġm', 76), ('Ġin', 72), ('Ġfelt', 56)] | babyLLM.py 1000
2025-04-06 10:11:26 | 3000 | LR0.0003 | loss:7.7831 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-80.1325 | logitMax:-56.3168 | windowWeightsW18:0.173, W15:0.154, W13:0.150, W8:0.147, W21:0.125, W7:0.105, W3:0.082, W2:0.029, W1:0.019 | memoryGatesShort:-0.766, Long:0.382, Current:1.384 | topTokens[(',', 578), ('.', 334), ('Ġit', 245), ('!', 242), ('Ġa', 168), ('Ġshe', 152), ('s', 121), ('Ġi', 93), ('Ġhave', 88), ('Ġfelt', 79)] | babyLLM.py 1000
2025-04-06 11:10:56 | 4000 | LR0.0003 | loss:8.9385 | gradNorm:0.9540 | tokenCount:4000.0000 | logitMin:-83.8886 | logitMax:-40.7416 | windowWeightsW18:0.171, W15:0.149, W13:0.147, W8:0.146, W21:0.123, W7:0.107, W3:0.084, W2:0.035, W1:0.022 | memoryGatesShort:-2.564, Long:-2.107, Current:5.671 | topTokens[(',', 426), ('Ġshe', 201), ('!', 163), (':', 157), ('a', 119), ('Ġa', 109), ('0', 109), ('-', 106), ('Ġit', 100), ('Ġbaby', 95)] | babyLLM.py 1000
2025-04-06 12:09:48 | 5000 | LR0.0003 | loss:7.9747 | gradNorm:0.8609 | tokenCount:4000.0000 | logitMin:-76.2623 | logitMax:-28.3879 | windowWeightsW18:0.169, W15:0.148, W13:0.147, W8:0.144, W21:0.122, W7:0.108, W3:0.086, W2:0.036, W1:0.022 | memoryGatesShort:-1.747, Long:-6.045, Current:8.792 | topTokens[(',', 272), (':', 188), ('!', 182), ('.', 151), ('Ġshe', 127), ('Ġ-', 118), ('4', 108), ('-', 108), ('Ġa', 101), ('Ġ20', 92)] | babyLLM.py 1000
2025-04-06 13:08:57 | 6000 | LR0.0003 | loss:7.7108 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-76.4396 | logitMax:-55.0640 | windowWeightsW18:0.169, W15:0.148, W13:0.147, W8:0.143, W21:0.125, W7:0.108, W3:0.086, W2:0.036, W1:0.022 | memoryGatesShort:-0.256, Long:0.542, Current:0.714 | topTokens[(',', 435), ('.', 252), ('!', 250), ('Ġa', 210), ('Ġthe', 206), ('Ġshe', 116), ('Ġstream', 100), ('Ġmy', 81), (':', 78), ('y', 75)] | babyLLM.py 1000

--- 2025-04-06 14:02:25 ---
babyLLM: what am i learning today?
You: waking up

--- 2025-04-06 14:10:34 ---
babyLLM: what am i learning today?
You: idk lol
2025-04-06 15:18:05 | 1000 | LR0.0003 | loss:6.7432 | gradNorm:1.0000 | logitMin:-73.7128 | logitMax:-52.5853 | tokenCount:4000.0000 | windowWeightsW18:0.168, W15:0.148, W13:0.146, W8:0.142, W21:0.126, W7:0.110, W3:0.085, W2:0.035, W1:0.023 | memoryGatesShort:10.890, Long:-1.682, Current:-8.208 | topTokens[("'", 374), (',', 287), ('.', 258), ('Ġa', 187), (':', 166), ('Ġ-', 150), ("Ġ'", 108), ('!', 101), ('Ġbaby', 98), ('Ġshe', 86)] | babyLLM.py 1000
2025-04-06 16:27:00 | 2000 | LR0.0003 | loss:7.5471 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-75.2160 | logitMax:-52.6129 | windowWeightsW18:0.171, W15:0.150, W13:0.147, W8:0.138, W21:0.130, W7:0.108, W3:0.082, W2:0.035, W1:0.024 | memoryGatesShort:1.783, Long:0.315, Current:-1.098 | topTokens[(',', 397), ('Ġit', 326), ('.', 258), ('!', 250), (':', 182), ('Ġa', 166), ('Ġi', 156), ('Ġhe', 103), ('Ġher', 103), ('Ġhave', 91)] | babyLLM.py 1000
2025-04-06 17:34:35 | 3000 | LR0.0003 | loss:6.4511 | gradNorm:0.7905 | tokenCount:4000.0000 | logitMin:-60.5733 | logitMax:6.5147 | windowWeightsW18:0.172, W15:0.151, W13:0.147, W8:0.132, W21:0.131, W7:0.105, W3:0.085, W2:0.035, W1:0.025 | memoryGatesShort:4.303, Long:-16.523, Current:13.220 | topTokens[(':', 341), ('Ġ-', 217), (',', 174), ('-', 161), ('0', 151), ('2', 147), ('4', 141), ('Ġcharis', 140), ('3', 116), ('!', 105)] | babyLLM.py 1000
2025-04-06 18:37:26 | 4000 | LR0.0003 | loss:7.6511 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-73.9990 | logitMax:-51.8488 | windowWeightsW18:0.174, W15:0.152, W13:0.147, W21:0.133, W8:0.131, W7:0.106, W3:0.083, W2:0.034, W1:0.024 | memoryGatesShort:-0.222, Long:0.650, Current:0.572 | topTokens[('!', 343), (',', 323), ('.', 271), (':', 256), ('Ġthe', 201), ('Ġa', 194), ('Ġto', 129), ('Ġhear', 100), ('Ġthings', 77), ('Ġdrink', 63)] | babyLLM.py 1000
2025-04-06 19:42:08 | 5000 | LR0.0003 | loss:8.5302 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-72.8267 | logitMax:-51.4537 | windowWeightsW18:0.175, W15:0.154, W13:0.148, W21:0.134, W8:0.131, W7:0.106, W3:0.083, W2:0.033, W1:0.021 | memoryGatesShort:-2.270, Long:0.331, Current:2.939 | topTokens[('.', 408), (':', 405), (',', 321), ('Ġa', 228), ('Ġand', 162), ('Ġyou', 133), ('e', 117), ('Ġi', 99), ('Ġto', 82), ("'s", 63)] | babyLLM.py 1000
2025-04-06 20:46:43 | 6000 | LR0.0003 | loss:6.9222 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-82.9900 | logitMax:-57.4176 | windowWeightsW18:0.177, W15:0.154, W13:0.148, W21:0.136, W8:0.130, W7:0.106, W3:0.080, W2:0.031, W1:0.022 | memoryGatesShort:1.612, Long:0.549, Current:-1.161 | topTokens[(',', 408), (':', 337), ('Ġbaby', 247), ('Ġa', 236), ('Ġand', 181), ('Ġcharis', 160), ('.', 133), ('roid', 84), ('Ġthe', 84), ('d', 72)] | babyLLM.py 1000
2025-04-06 21:50:30 | 7000 | LR0.0003 | loss:7.9043 | gradNorm:0.9874 | tokenCount:4000.0000 | logitMin:-72.5486 | logitMax:-39.7149 | windowWeightsW18:0.176, W15:0.156, W13:0.151, W21:0.137, W8:0.129, W7:0.109, W3:0.079, W2:0.030, W1:0.017 | memoryGatesShort:0.274, Long:-0.904, Current:1.631 | topTokens[(':', 428), (',', 322), ('Ġa', 181), ('Ġwould', 160), ('4', 155), ('.', 127), ('Ġhouse', 97), ('Ġthey', 90), ('-', 84), ('Ġ-', 78)] | babyLLM.py 1000
2025-04-06 22:59:07 | 8000 | LR0.0003 | loss:9.2534 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-84.1764 | logitMax:-55.9345 | windowWeightsW18:0.175, W15:0.155, W13:0.152, W21:0.136, W8:0.133, W7:0.109, W3:0.080, W2:0.029, W1:0.013 | memoryGatesShort:0.519, Long:-0.572, Current:1.053 | topTokens[(':', 560), (',', 296), ('.', 224), ('Ġa', 172), ('Ġan', 129), ('Ġto', 100), ("'", 95), ('Ġcharis', 75), ('Ġwould', 70), ('Ġin', 68)] | babyLLM.py 1000
2025-04-07 00:10:29 | 9000 | LR0.0003 | loss:8.3802 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-69.2348 | logitMax:-41.3491 | windowWeightsW18:0.173, W15:0.151, W13:0.150, W8:0.137, W21:0.135, W7:0.110, W3:0.082, W2:0.032, W1:0.013 | memoryGatesShort:0.087, Long:-0.688, Current:1.601 | topTokens[(':', 558), ('.', 347), ('Ġa', 213), (',', 191), ('?', 160), ('Ġthe', 144), ('Ġto', 139), ('Ġnot', 138), ('Ġshe', 117), ('Ġis', 101)] | babyLLM.py 1000
2025-04-07 01:20:44 | 10000 | LR0.0003 | loss:7.8272 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-74.1752 | logitMax:-45.4108 | windowWeightsW18:0.174, W15:0.153, W13:0.152, W8:0.139, W21:0.136, W7:0.109, W3:0.081, W2:0.029, W1:0.009 | memoryGatesShort:-0.748, Long:0.007, Current:1.740 | topTokens[(':', 429), ('.', 361), (',', 303), ('Ġand', 160), ('Ġi', 127), ('Ġa', 125), ('Ġthe', 122), ('?', 110), ('Ġit', 110), ('Ġto', 107)] | babyLLM.py 1000

--- 2025-04-07 01:45:36 ---
babyLLM: what am i learning today?
You: im just testing that you're still ok after moving all your files, i hope you'll learn something interesting!

--- 2025-04-07 01:58:48 ---
babyLLM: what am i learning today?
You: stuff

--- 2025-04-07 02:18:23 ---
babyLLM: what am i learning today?
You: im just changing around file placement so i can see things better, but i hope you have fun!

--- 2025-04-07 02:25:41 ---
babyLLM: what am i learning today?
You: testing

--- 2025-04-07 02:39:02 ---
babyLLM: what am i learning today?
You: testing that the random start point works! :)

--- 2025-04-07 02:43:35 ---
babyLLM: what am i learning today?
You: still testing the random thing, im afraid!
--- 2025-04-07 03:14:53 --- babyllm: 'what am i learning today?' - charis: 'im just changing random things, carry on!'
